number,sys_updated_at,reassigned,assigned_to,opened_by,subcategory,urgency,problem_id,resolved_by,location,reassignment_count,cmdb_ci,vendor,caused_by,incident_state,active,u_priority_confirmation,contact_type,rfc,assignment_group,knowledge,priority,closed_code,impact,category,u_symptom,D_sys_mod_count,D_reopen_count
INC0004857,2016-10-03 14:35:00,0,1,311,463,697,1,998,1171,1392,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1802,1,2364,2368
INC0004858,2016-10-03 09:36:00,0,145,265,443,697,1,1029,1170,1392,1,1,1,1481,1486,1488,1490,1,1689,1754,1756,1764,1777,1811,1,2365,2368
INC0004859,2016-09-03 12:05:00,0,1,310,477,697,1,1089,1180,1392,1,1,1,1477,1486,1488,1490,1,1693,1754,1756,1764,1777,1794,2094,2363,2368
INC0004860,2016-10-03 09:22:00,0,83,265,443,697,1,1029,1170,1392,1,1,1,1478,1486,1488,1490,1,1689,1754,1756,1765,1777,1811,1,2365,2368
INC0004861,2016-11-03 11:10:00,1,25,251,462,697,1,982,1171,1393,1,1,1,1478,1486,1488,1490,1,1680,1754,1756,1764,1777,1793,1,2366,2368
INC0004862,2016-10-03 08:19:00,0,6,247,544,697,1,957,1168,1392,1,1,1,1480,1486,1488,1490,1,1681,1754,1756,1764,1777,1783,1,2363,2368
INC0004863,2016-09-03 15:35:00,1,19,1,456,697,1,973,1170,1393,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1788,1889,2363,2368
INC0004864,2016-09-03 12:25:00,0,57,310,583,697,1,959,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1791,1889,2363,2368
INC0004869,2016-11-03 13:18:00,1,10,311,477,697,1,966,1172,1394,1,1,1,1480,1486,1488,1490,1,1702,1754,1756,1764,1777,1794,1,2367,2368
INC0004871,2016-10-03 16:22:00,0,31,245,472,697,1,966,1173,1392,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1784,1878,2364,2368
INC0004872,2016-10-03 00:27:00,1,25,247,461,697,1,982,1170,1393,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1766,1777,1792,1,2363,2368
INC0004873,2016-10-03 15:06:00,0,10,245,544,697,1,966,1170,1392,1,1,1,1477,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1889,2363,2368
INC0004877,2016-09-03 15:49:00,0,70,241,544,697,1,1000,1186,1392,1,1,1,1478,1486,1488,1490,1,1679,1754,1756,1764,1777,1784,1889,2363,2368
INC0004879,2016-09-03 12:57:00,0,1,310,583,697,1,981,1272,1392,1,1,1,1477,1486,1488,1490,1,1693,1754,1756,1764,1777,1791,2096,2363,2368
INC0004880,2016-12-04 17:14:00,0,63,239,499,699,730,1015,1168,1392,1,1,1,1480,1486,1489,1490,1,1716,1754,1759,1764,1778,1802,2097,2367,2368
INC0004882,2016-11-03 09:09:00,1,11,247,452,697,1,962,1173,1393,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1760,1777,1783,1863,2366,2368
INC0004883,2016-09-03 16:29:00,0,20,245,594,697,1,977,1168,1392,1,1,1,1478,1486,1488,1490,1,1685,1754,1756,1765,1777,1811,2098,2363,2368
INC0004884,2016-11-03 15:15:00,1,24,241,583,697,1,981,1219,1393,1,1,1,1478,1486,1488,1490,1,1701,1754,1756,1767,1777,1791,1889,2366,2368
INC0004885,2016-09-03 13:17:00,0,42,244,544,697,1,1000,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1790,1889,2363,2368
INC0004886,2016-09-03 14:30:00,1,1,247,526,697,1,960,1168,1394,1,1,1,1478,1486,1488,1490,1,1681,1754,1756,1769,1777,1793,1,2365,2368
INC0004887,2016-11-03 12:07:00,0,5,310,452,697,1,955,1170,1392,1,1,1,1478,1486,1488,1490,1,1679,1754,1756,1760,1777,1783,1864,2363,2368
INC0004889,2016-09-03 13:15:00,0,1,310,544,697,1,969,1170,1392,1,1,1,1480,1486,1488,1490,1,1737,1754,1756,1760,1777,1802,1889,2363,2368
INC0004893,2016-11-03 15:46:00,1,72,311,463,697,1,1023,1287,1397,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1761,1777,1787,1,2367,2368
INC0004895,2016-12-03 11:13:00,0,1,310,544,697,1,968,1173,1392,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1764,1777,1802,1,2363,2368
INC0004896,2016-10-03 10:57:00,1,1,257,571,697,1,1030,1211,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1764,1777,1781,1,2365,2368
INC0004899,2016-10-03 10:47:00,1,10,257,462,697,1,966,1187,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1763,1777,1793,1889,2365,2368
INC0004901,2016-09-03 23:30:00,0,112,257,610,697,1,1060,1180,1392,1,1,1,1478,1486,1488,1490,1,1684,1754,1756,1764,1777,1785,2100,2363,2368
INC0004903,2016-09-03 13:47:00,0,3,311,534,697,1,961,1219,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1784,1889,2364,2368
INC0004904,2016-11-03 16:29:00,1,6,257,544,697,1,957,1168,1393,1,1,1,1480,1486,1488,1490,1,1681,1754,1756,1764,1777,1800,1,2364,2368
INC0004907,2016-10-03 21:07:00,1,1,310,544,697,1,993,1194,1393,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1782,1889,2365,2368
INC0004908,2016-10-03 14:46:00,1,40,247,543,697,1,998,1180,1395,1,1,1,1477,1486,1488,1490,1,1,1754,1756,1764,1777,1802,2101,2365,2368
INC0004909,2016-11-03 17:49:00,1,1,257,526,697,1,966,1180,1396,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1889,2366,2368
INC0004910,2016-10-03 11:07:00,1,10,257,461,697,1,966,1171,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1763,1777,1792,2103,2365,2368
INC0004911,2016-11-03 16:41:00,1,24,241,544,697,1,981,1170,1393,1,1,1,1480,1486,1488,1490,1,1701,1754,1756,1764,1777,1791,1889,2364,2368
INC0004912,2016-09-03 13:58:00,0,5,243,451,697,1,955,1265,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1760,1777,1783,1,2364,2368
INC0004913,2016-11-03 20:17:00,1,3,244,526,697,1,961,1187,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1,2364,2368
INC0004916,2016-09-03 14:41:00,0,15,257,544,697,1,1031,1180,1392,1,1,1,1478,1486,1488,1490,1,1690,1754,1756,1763,1777,1802,1,2363,2368
INC0004917,2016-09-03 21:53:00,1,46,257,544,697,1,969,1209,1393,1,1,1,1478,1486,1488,1490,1,1688,1754,1756,1760,1777,1817,1,2364,2368
INC0004918,2016-11-03 13:47:00,1,45,257,544,697,1,1004,1170,1393,1,1,1,1478,1486,1488,1490,1,1709,1754,1756,1763,1777,1787,1889,2365,2368
INC0004919,2016-10-03 18:05:00,1,10,311,470,697,1,966,1168,1395,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1763,1777,1794,1889,2366,2368
INC0004925,2016-09-03 19:47:00,0,1,245,456,697,1,993,1180,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1788,1889,2364,2368
INC0004930,2016-09-03 14:10:00,0,1,311,473,697,1,1030,1288,1392,1,1,1,1477,1486,1488,1490,1,1737,1754,1756,1770,1777,1784,2021,2363,2368
INC0004932,2016-12-03 10:59:00,0,1,257,456,697,1,1086,1288,1392,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1767,1777,1788,1889,2366,2368
INC0004934,2016-09-03 17:38:00,0,1,247,526,697,1,956,1196,1392,1,1,1,1477,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1,2363,2368
INC0004935,2016-11-03 10:21:00,1,25,243,565,697,1,956,1171,1395,1,1,1,1481,1486,1488,1490,1,1680,1754,1756,1764,1777,1784,1,2366,2368
INC0004938,2016-09-03 15:37:00,0,23,264,461,697,1,980,1184,1392,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1764,1777,1792,2103,2363,2368
INC0004939,2016-10-03 09:34:00,0,45,311,544,697,1,1004,1209,1392,1,1,1,1478,1486,1488,1490,1,1709,1754,1756,1767,1777,1784,1889,2364,2368
INC0004940,2016-12-03 13:43:00,1,10,257,526,697,1,966,1168,1399,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1999,2367,2368
INC0004941,2016-09-03 15:18:00,0,1,251,463,697,1,1005,1170,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1802,1,2363,2368
INC0004942,2016-11-03 12:28:00,0,25,243,452,697,1,982,1171,1392,1,1,1,1481,1486,1488,1490,1,1680,1754,1756,1764,1777,1783,1,2366,2368
INC0004943,2016-09-03 14:32:00,0,25,247,544,697,1,982,1180,1392,1,1,1,1478,1486,1488,1490,1,1680,1754,1756,1764,1777,1800,1,2363,2368
INC0004945,2016-11-03 08:36:00,1,1,257,526,697,1,966,1175,1394,1,1,1,1480,1486,1488,1490,1,1702,1754,1756,1764,1777,1793,1889,2365,2368
INC0004946,2016-10-03 18:53:00,1,59,257,544,697,1,986,1170,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1765,1777,1784,1,2366,2368
INC0004947,2016-09-03 14:27:00,0,125,326,494,697,1,1071,1170,1392,1,1,1,1482,1486,1488,1490,1,1722,1754,1756,1764,1777,1802,1,2365,2368
INC0004949,2016-09-03 15:44:00,0,23,243,489,697,1,980,1173,1392,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1764,1777,1798,2105,2365,2368
INC0004951,2016-10-03 14:24:00,1,1,257,544,697,1,966,1170,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1784,1,2365,2368
INC0004952,2016-10-03 08:57:00,1,89,257,452,697,1,1094,1172,1393,1,1,1,1482,1486,1488,1490,1,1701,1754,1756,1764,1777,1791,1,2364,2368
INC0004953,2016-11-03 14:03:00,1,1,257,504,697,1,986,1193,1395,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1765,1777,1805,2008,2366,2368
INC0004955,2016-11-04 10:59:00,0,125,326,494,697,1,1071,1172,1392,1,1,1,1479,1487,1489,1490,1,1722,1755,1756,1764,1777,1802,1,2367,2368
INC0004956,2016-11-03 14:27:00,1,23,257,544,697,1,980,1173,1394,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1764,1777,1800,1,2367,2368
INC0004957,2016-12-03 12:20:00,1,10,247,526,697,1,966,1219,1395,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1,2366,2368
INC0004959,2016-11-04 16:59:00,0,125,326,494,697,1,1071,1180,1392,1,1,1,1479,1487,1489,1490,1,1722,1755,1756,1764,1777,1802,1,2367,2368
INC0004961,2016-09-03 14:40:00,0,1,247,526,697,1,981,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1793,1,2363,2368
INC0004963,2016-10-03 15:09:00,1,10,243,532,697,1,966,1184,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1763,1777,1804,1,2365,2368
INC0004965,2016-11-03 07:54:00,1,141,245,463,697,1,1086,1180,1394,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1767,1777,1787,1889,2365,2368
INC0004966,2016-11-03 12:17:00,0,22,327,544,697,1,979,1171,1392,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1788,1889,2365,2368
INC0004968,2016-09-03 22:52:00,1,1,257,544,697,1,993,1172,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1763,1777,1788,1,2364,2368
INC0004969,2016-11-03 16:26:00,1,9,1,508,697,1,960,1168,1393,1,1,1,1480,1486,1488,1490,1,1681,1754,1756,1765,1777,1784,1935,2364,2368
INC0004971,2016-10-03 17:31:00,1,1,257,544,697,1,986,1173,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1765,1777,1784,1,2366,2368
INC0004973,2016-11-03 10:48:00,0,5,243,544,697,1,955,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1760,1777,1783,1,2365,2368
INC0004974,2016-09-03 15:05:00,0,1,251,463,697,1,1005,1173,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1802,1,2363,2368
INC0004977,2016-09-03 23:33:00,1,1,257,444,697,1,955,1170,1394,1,1,1,1480,1486,1488,1490,1,1679,1754,1756,1760,1777,1781,1,2365,2368
INC0004981,2016-09-03 17:23:00,0,1,247,544,697,1,1008,1171,1392,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1765,1777,1787,1,2363,2368
INC0004982,2016-10-03 17:27:00,1,1,257,475,697,1,1008,1170,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1769,1777,1782,1878,2366,2368
INC0004985,2016-09-03 15:05:00,0,40,245,463,697,1,998,1180,1392,1,1,1,1477,1486,1488,1490,1,1720,1754,1756,1763,1777,1787,2053,2363,2368
INC0004986,2016-12-03 12:26:00,1,10,247,526,697,1,966,1219,1394,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1,2366,2368
INC0004987,2016-10-03 16:04:00,1,1,257,462,697,1,1008,1209,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1769,1777,1793,1889,2366,2368
INC0004990,2016-09-03 15:46:00,1,1,257,461,697,1,1014,1168,1393,1,1,1,1480,1486,1488,1490,1,1681,1754,1756,1767,1777,1792,2103,2365,2368
INC0004993,2016-09-03 15:05:00,0,1,245,479,697,1,1042,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1763,1777,1791,1889,2363,2368
INC0004994,2016-12-03 14:43:00,0,36,257,544,697,1,993,1219,1392,1,1,1,1481,1486,1488,1490,1,1677,1754,1756,1763,1777,1788,1,2366,2368
INC0004995,2016-09-03 19:27:00,1,1,251,491,697,1,993,1171,1393,1,1,1,1478,1486,1488,1490,1,1727,1754,1756,1763,1777,1802,1,2363,2368
INC0004996,2016-09-03 15:40:00,0,3,257,544,697,1,961,1172,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1784,1889,2363,2368
INC0004997,2016-11-03 20:10:00,1,1,1,526,697,1,966,1170,1397,1,1,1,1480,1486,1488,1490,1,1686,1754,1756,1763,1777,1793,1972,2366,2368
INC0004998,2016-10-03 09:17:00,1,79,257,544,697,1,1027,1172,1394,1,1,1,1478,1486,1488,1490,1,1692,1754,1756,1764,1777,1784,1,2365,2368
INC0005001,2016-09-03 15:18:00,0,1,311,473,697,1,969,1267,1392,1,1,1,1477,1486,1488,1490,1,1737,1754,1756,1760,1777,1784,2021,2363,2368
INC0005003,2016-09-03 15:40:00,0,19,243,472,697,1,973,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1763,1777,1784,1,2363,2368
INC0005007,2016-10-03 11:09:00,1,1,257,504,697,1,955,1170,1394,1,1,1,1480,1486,1488,1490,1,1679,1754,1756,1760,1777,1805,2008,2365,2368
INC0005008,2016-11-04 12:08:00,1,1,251,611,697,1,955,1170,1396,1,1,1,1480,1486,1488,1490,1,1723,1754,1756,1760,1777,1800,1,2367,2368
INC0005012,2016-09-03 15:31:00,0,1,1,544,697,1,1,1170,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1761,1777,1788,1889,2363,2368
INC0005014,2016-10-03 10:23:00,1,1,257,544,697,1,966,1172,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1764,1777,1817,1,2366,2368
INC0005016,2016-11-03 08:03:00,1,1,257,544,697,1,1011,1170,1396,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1767,1777,1784,1906,2367,2368
INC0005017,2016-11-03 10:52:00,1,102,257,612,697,1,1048,1171,1394,1,1,1,1480,1486,1488,1490,1,1715,1754,1757,1764,1778,1802,2107,2365,2368
INC0005018,2016-10-03 14:39:00,1,1,247,544,697,1,998,1173,1393,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1802,1,2365,2368
INC0005019,2016-10-03 09:48:00,1,27,245,544,697,1,986,1171,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1765,1777,1788,1889,2365,2368
INC0005020,2016-09-03 16:56:00,1,143,262,491,697,1,1065,1170,1394,1,1,1,1478,1486,1488,1490,1,1709,1754,1756,1764,1777,1802,1889,2366,2368
INC0005021,2016-10-03 10:03:00,0,1,319,485,697,1,1002,1180,1392,1,1,1,1478,1486,1488,1490,1,1696,1754,1756,1764,1777,1787,1,2364,2368
INC0005023,2016-09-03 16:25:00,0,101,257,571,697,1,1046,1267,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1781,1,2363,2368
INC0005024,2016-10-03 15:30:00,1,103,257,544,697,1,1050,1172,1393,1,1,1,1481,1486,1488,1490,1,1692,1754,1756,1764,1777,1810,1889,2365,2368
INC0005025,2016-09-03 15:48:00,0,1,1,544,697,1,1,1172,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1761,1777,1788,1889,2363,2368
INC0005027,2016-11-03 14:24:00,1,1,311,544,697,1,986,1242,1393,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1765,1777,1784,1889,2365,2368
INC0005030,2016-09-03 16:03:00,0,25,247,462,697,1,982,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1793,1,2363,2368
INC0005033,2016-09-03 15:58:00,0,125,326,494,697,1,1071,1170,1392,1,1,1,1482,1486,1488,1490,1,1722,1754,1756,1764,1777,1802,1,2363,2368
INC0005034,2016-10-03 16:31:00,1,31,257,571,697,1,1008,1168,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1769,1777,1781,1,2366,2368
INC0005035,2016-09-03 16:42:00,1,10,257,544,697,1,966,1170,1393,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1763,1777,1794,1889,2365,2368
INC0005036,2016-09-03 16:06:00,0,102,256,602,697,1,1048,1199,1392,1,1,1,1480,1486,1488,1490,1,1715,1754,1756,1764,1777,1802,1982,2363,2368
INC0005037,2016-10-03 10:10:00,0,79,247,452,697,1,1027,1172,1392,1,1,1,1478,1486,1488,1490,1,1692,1754,1756,1764,1777,1793,1863,2366,2368
INC0005038,2016-10-03 15:42:00,1,1,257,544,697,1,986,1168,1395,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1784,1,2366,2368
INC0005039,2016-09-03 16:08:00,0,1,271,461,697,1,1090,1173,1392,1,1,1,1480,1486,1488,1490,1,1693,1754,1756,1764,1777,1792,2108,2363,2368
INC0005041,2016-09-03 16:08:00,0,125,326,494,697,1,1071,1188,1392,1,1,1,1482,1486,1488,1490,1,1722,1754,1756,1767,1777,1802,1,2364,2368
INC0005042,2016-11-03 11:25:00,0,9,243,470,697,1,960,1168,1392,1,1,1,1478,1486,1488,1490,1,1681,1754,1756,1764,1777,1794,1,2364,2368
INC0005043,2016-09-03 21:32:00,1,1,257,454,697,1,969,1172,1393,1,1,1,1480,1486,1488,1490,1,1737,1754,1756,1760,1777,1802,1,2363,2368
INC0005044,2016-10-03 16:38:00,1,63,257,530,697,1,1015,1171,1394,1,1,1,1478,1486,1488,1490,1,1699,1754,1756,1767,1777,1802,1,2366,2368
INC0005046,2016-11-03 17:50:00,1,10,247,470,697,1,966,1170,1395,1,1,1,1480,1486,1488,1490,1,1702,1754,1757,1764,1778,1794,1906,2365,2368
INC0005047,2016-09-03 16:16:00,0,125,326,494,697,1,1071,1171,1392,1,1,1,1482,1486,1488,1490,1,1722,1754,1756,1764,1777,1802,1,2364,2368
INC0005049,2016-12-07 11:07:00,0,125,326,494,697,1,1071,1173,1392,1,1,1,1479,1487,1489,1490,1,1722,1755,1756,1764,1777,1802,1,2367,2368
INC0005052,2016-11-03 07:35:00,1,26,311,463,697,1,1030,1170,1396,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1787,1889,2367,2368
INC0005057,2016-11-04 17:30:00,1,125,257,494,697,1,1071,1170,1396,1,1,1,1481,1486,1488,1490,1,1722,1754,1756,1763,1777,1802,2110,2367,2368
INC0005058,2016-09-03 16:35:00,0,1,247,445,697,1,1003,1170,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1782,1889,2363,2368
INC0005059,2016-10-03 17:44:00,1,68,243,544,697,1,1030,1190,1393,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1764,1777,1802,1889,2365,2368
INC0005063,2016-09-03 16:47:00,0,10,247,544,697,1,966,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1784,1,2363,2368
INC0005064,2016-09-03 17:25:00,1,36,243,452,697,1,993,1170,1394,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1763,1777,1793,1906,2365,2368
INC0005067,2016-09-03 16:51:00,0,19,257,544,697,1,973,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1764,1777,1783,1889,2363,2368
INC0005069,2016-10-03 14:56:00,1,68,243,544,697,1,1030,1234,1394,1,1,1,1477,1486,1488,1490,1,1702,1754,1756,1764,1777,1804,1,2364,2368
INC0005070,2016-09-03 16:56:00,0,1,247,463,697,1,1003,1172,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1802,1,2363,2368
INC0005074,2016-11-03 14:58:00,1,18,311,611,697,1,972,1171,1398,1,1,1,1477,1486,1488,1490,1,1723,1754,1756,1764,1777,1800,2111,2367,2368
INC0005076,2016-11-03 20:39:00,1,68,258,463,697,1,1030,1171,1395,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1763,1777,1787,1889,2366,2368
INC0005077,2016-10-03 15:06:00,0,1,1,456,697,1,998,1187,1392,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1788,1889,2363,2368
INC0005078,2016-11-03 11:01:00,0,22,281,485,697,1,979,1289,1392,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1787,1889,2364,2368
INC0005080,2016-11-03 13:55:00,0,39,263,463,697,1,999,1168,1392,1,1,1,1478,1486,1488,1490,1,1696,1754,1756,1763,1777,1802,1,2364,2368
INC0005082,2016-10-03 15:51:00,0,20,253,480,697,1,977,1264,1392,1,1,1,1478,1486,1488,1490,1,1685,1754,1756,1764,1777,1811,2032,2365,2369
INC0005083,2016-10-03 10:44:00,0,153,328,499,699,731,1093,1188,1392,1,1,1,1480,1486,1489,1490,1,1683,1754,1759,1764,1778,1802,1,2363,2368
INC0005084,2016-09-03 18:47:00,0,58,247,462,697,1,1008,1172,1392,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1769,1777,1793,1,2363,2368
INC0005086,2016-09-03 17:31:00,0,125,326,494,697,1,1071,1170,1392,1,1,1,1482,1486,1488,1490,1,1722,1754,1756,1764,1777,1802,1,2363,2368
INC0005088,2016-10-03 14:55:00,0,10,317,461,697,1,966,1171,1392,1,1,1,1477,1486,1488,1490,1,1,1754,1756,1764,1777,1792,1856,2363,2368
INC0005089,2016-09-03 21:52:00,0,46,247,544,697,1,969,1188,1392,1,1,1,1478,1486,1488,1490,1,1688,1754,1756,1760,1777,1817,1,2363,2368
INC0005091,2016-09-03 18:17:00,0,1,277,463,697,1,1011,1173,1392,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1761,1777,1802,1889,2363,2368
INC0005092,2016-11-05 12:07:00,0,125,326,494,697,1,1071,1170,1392,1,1,1,1479,1487,1489,1490,1,1722,1754,1756,1764,1777,1802,1,2366,2368
INC0005093,2016-11-03 16:52:00,1,18,317,544,697,1,972,1171,1393,1,1,1,1481,1486,1488,1490,1,1680,1754,1756,1764,1777,1811,1889,2365,2368
INC0005094,2016-09-03 18:11:00,0,1,258,447,697,1,1011,1170,1392,1,1,1,1477,1486,1488,1490,1,1,1754,1756,1761,1777,1784,1889,2363,2368
INC0005095,2016-11-03 15:29:00,1,22,259,463,697,1,979,1171,1394,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1802,1889,2367,2368
INC0005096,2016-09-03 18:17:00,0,125,326,494,697,1,1071,1170,1392,1,1,1,1481,1486,1488,1490,1,1722,1754,1756,1764,1777,1802,1,2363,2368
INC0005098,2016-12-04 16:00:00,0,13,303,592,697,1,965,1170,1392,1,1,1,1481,1486,1488,1490,1,1689,1754,1756,1,1777,1811,1889,2367,2368
INC0005100,2016-11-03 14:19:00,0,1,329,1,697,1,1,1,1392,1,1,1,1479,1487,1488,1490,1,1,1754,1756,1765,1777,1798,1,2364,2368
INC0005101,2016-10-03 11:27:00,0,1,317,477,697,1,1010,1171,1392,1,1,1,1478,1486,1488,1490,1,1712,1754,1756,1764,1777,1794,2094,2364,2368
INC0005103,2016-09-03 18:41:00,0,1,329,1,697,1,1096,1,1392,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1,1777,1,1,2364,2368
INC0005104,2016-09-03 18:56:00,0,1,259,463,697,1,993,1172,1392,1,1,1,1478,1486,1488,1490,1,1696,1754,1756,1765,1777,1802,1,2363,2368
INC0005105,2016-10-03 15:11:00,0,1,277,463,697,1,998,1173,1392,1,1,1,1478,1486,1488,1490,1,1700,1754,1756,1764,1777,1802,1889,2365,2368
INC0005107,2016-10-03 20:02:00,0,1,317,544,697,1,1011,1197,1392,1,1,1,1478,1486,1488,1490,1,1,1754,1756,1763,1777,1788,1889,2365,2368
INC0005112,2016-10-03 03:50:00,0,72,317,452,697,1,1023,1173,1392,1,1,1,1478,1486,1488,1490,1,1678,1754,1756,1764,1777,1783,1981,2364,2368
INC0005114,2016-12-03 09:51:00,1,1,236,463,697,1,1071,1206,1394,1,1,1,1480,1486,1488,1490,1,1722,1754,1756,1764,1777,1787,1889,2365,2368
INC0005115,2016-10-03 15:23:00,0,126,259,462,697,1,966,1173,1392,1,1,1,1481,1486,1488,1490,1,1,1754,1756,1763,1777,1793,1889,2364,2368
INC0005118,2016-10-03 00:36:00,1,1,236,544,697,1,986,1170,1393,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1769,1777,1784,1889,2365,2368
INC0005121,2016-10-03 00:13:00,0,1,237,463,697,1,974,1170,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1787,1,2363,2368
INC0005124,2016-10-03 03:00:00,1,4,236,443,697,1,954,1173,1393,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1763,1777,1811,2032,2366,2368
INC0005125,2016-10-03 08:39:00,0,66,236,485,697,1,1002,1173,1392,1,1,1,1477,1486,1488,1490,1,1696,1754,1756,1764,1777,1787,1,2364,2368
INC0005131,2016-10-03 03:56:00,0,1,260,462,697,1,1017,1168,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1793,1889,2363,2368
INC0005136,2016-10-03 04:47:00,0,5,236,544,697,1,955,1170,1392,1,1,1,1477,1486,1488,1490,1,1679,1754,1756,1760,1777,1800,1889,2363,2368
INC0005139,2016-10-03 06:12:00,0,1,260,544,697,1,1017,1173,1392,1,1,1,1478,1486,1488,1490,1,1677,1754,1756,1764,1777,1784,1889,2363,2368
INC0005142,2016-10-03 11:05:00,0,6,236,544,697,1,957,1168,1392,1,1,1,1480,1486,1488,1490,1,1681,1754,1757,1764,1778,1782,1889,2366,2368
INC0005144,2016-11-03 15:22:00,0,155,310,498,697,1,1095,1188,1392,1,1,1,1478,1486,1488,1490,1,1731,1754,1756,1764,1777,1784,1911,2364,2368
INC0005147,2016-11-03 08:24:00,1,10,310,526,697,1,966,1276,1395,1,1,1,1480,1486,1488,1490,1,1,1754,1756,1764,1777,1793,1889,2366,2368
